Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-05-12 00:00:00-04:00,1.7775568239209476,1.7775568239209476,1.6865792980567953,1.693577766418457,414000,0.0,0.0
1993-05-13 00:00:00-04:00,1.679581216995094,1.679581216995094,1.609598773071863,1.6305935382843018,792600,0.0,0.0
1993-05-14 00:00:00-04:00,1.6375917903175825,1.6375917903175825,1.6095988750457766,1.6095988750457764,646200,0.0,0.0
1993-05-17 00:00:00-04:00,1.623594546476664,1.6445893049240112,1.623594546476664,1.6445893049240112,68400,0.0,0.0
1993-05-18 00:00:00-04:00,1.6445898348561316,1.6445898348561316,1.623595069643693,1.6305935382843018,69000,0.0,0.0
1993-05-19 00:00:00-04:00,1.6305936899000535,1.6375918388366697,1.6305936899000535,1.63759183883667,72000,0.0,0.0
1993-05-20 00:00:00-04:00,1.6375918388366697,1.644589987773286,1.6305936899000535,1.63759183883667,118800,0.0,0.0
1993-05-21 00:00:00-04:00,1.6375918388366697,1.6375918388366697,1.6375918388366697,1.63759183883667,13200,0.0,0.0
1993-05-24 00:00:00-04:00,1.6235946416854856,1.6235946416854856,1.6235946416854856,1.6235946416854858,32400,0.0,0.0
1993-05-25 00:00:00-04:00,1.6165976524353027,1.6305942756915504,1.6165976524353027,1.6165976524353027,241800,0.0,0.0
1993-05-26 00:00:00-04:00,1.6305936899000535,1.644589987773286,1.6305936899000535,1.63759183883667,452400,0.0,0.0
1993-05-27 00:00:00-04:00,1.6515880823135378,1.65858622966225,1.6445896146101744,1.6515880823135376,1450200,0.0,0.0
1993-05-28 00:00:00-04:00,1.6375911588930925,1.6445893049240112,1.6305930128621735,1.6445893049240112,928800,0.0,0.0
1993-06-01 00:00:00-04:00,1.6515892135988592,1.6725839903803918,1.6515892135988592,1.6655855178833008,736200,0.0,0.0
1993-06-02 00:00:00-04:00,1.6655840633713586,1.6725825297568682,1.6445893049240112,1.6445893049240112,1058400,0.0,0.0
1993-06-03 00:00:00-04:00,1.644589622663441,1.644589622663441,1.595601950273269,1.60260009765625,4777200,0.0,0.0
1993-06-04 00:00:00-04:00,1.5956021706810453,1.5956021706810453,1.5816055536270144,1.5816055536270142,1055400,0.0,0.0
1993-06-07 00:00:00-04:00,1.5816055186091011,1.5816055186091011,1.5256196923419385,1.5396159887313845,4597200,0.0,0.0
1993-06-08 00:00:00-04:00,1.546614457280797,1.5676092222196552,1.5396159887313845,1.5396159887313845,3877800,0.0,0.0
1993-06-09 00:00:00-04:00,1.5536128107658242,1.5746075784788758,1.5536128107658242,1.567609429359436,3098400,0.0,0.0
1993-06-10 00:00:00-04:00,1.5676088805754995,1.5676088805754995,1.5536122668817811,1.5606104135513306,2763000,0.0,0.0
1993-06-11 00:00:00-04:00,1.567609105401425,1.574607253074646,1.5536124897003174,1.574607253074646,2770800,0.0,0.0
1993-06-14 00:00:00-04:00,1.5816054007478668,1.5816054007478668,1.567609105401425,1.574607253074646,1930200,0.0,0.0
1993-06-15 00:00:00-04:00,1.5746070272450488,1.5746070272450488,1.5606104135513306,1.5606104135513306,3057000,0.0,0.0
1993-06-16 00:00:00-04:00,1.560610959885264,1.5676094293594358,1.560610959885264,1.567609429359436,2034000,0.0,0.0
1993-06-17 00:00:00-04:00,1.5676094293594358,1.5676094293594358,1.560610959885264,1.567609429359436,2418000,0.0,0.0
1993-06-18 00:00:00-04:00,1.5676092222196552,1.616596900292095,1.5256196923419385,1.5396159887313845,6013800,0.0,0.0
1993-06-21 00:00:00-04:00,1.532617688179016,1.5396158356780527,1.5186210728262852,1.532617688179016,5697600,0.0,0.0
1993-06-22 00:00:00-04:00,1.5606110971991771,1.5676095672891257,1.539616327638853,1.5536129474639893,4002000,0.0,0.0
1993-06-23 00:00:00-04:00,1.5396158356780527,1.546614303531747,1.532617688179016,1.532617688179016,1074600,0.0,0.0
1993-06-24 00:00:00-04:00,1.532617688179016,1.5396158356780527,1.5256195406799795,1.532617688179016,1030800,0.0,0.0
1993-06-25 00:00:00-04:00,1.539615702824666,1.546614170074463,1.539615702824666,1.546614170074463,814800,0.0,0.0
1993-06-28 00:00:00-04:00,1.5536129474639893,1.5606110971991771,1.5466147977288012,1.5536129474639893,723000,0.0,0.0
1993-06-29 00:00:00-04:00,1.5536122668817811,1.5676088805754995,1.5536122668817811,1.5606104135513306,736200,0.0,0.0
1993-06-30 00:00:00-04:00,1.574607253074646,1.5816054007478668,1.567609105401425,1.574607253074646,1228800,0.0,0.0
1993-07-01 00:00:00-04:00,1.574607474924837,1.5886040925979614,1.5676093262656303,1.5886040925979614,3960000,0.0,0.0
1993-07-02 00:00:00-04:00,1.5956020164489746,1.5956020164489746,1.567609105401425,1.574607253074646,712800,0.0,0.0
1993-07-06 00:00:00-04:00,1.5676095672891257,1.5676095672891257,1.5466147977288012,1.5536129474639893,343800,0.0,0.0
1993-07-07 00:00:00-04:00,1.5536126054755195,1.5606107536702427,1.5326178405366615,1.5396159887313845,2212800,0.0,0.0
1993-07-08 00:00:00-04:00,1.5326178405366615,1.546614457280797,1.5326178405366615,1.5396159887313845,982200,0.0,0.0
1993-07-09 00:00:00-04:00,1.5396158015235195,1.5396158015235195,1.518621039137496,1.5256195068359375,819000,0.0,0.0
1993-07-12 00:00:00-04:00,1.5256195406799795,1.532617688179016,1.5186210728262852,1.532617688179016,429600,0.0,0.0
1993-07-13 00:00:00-04:00,1.5326175559294994,1.546614170074463,1.5326175559294994,1.546614170074463,534000,0.0,0.0
1993-07-14 00:00:00-04:00,1.5606106373735382,1.574607253074646,1.5536124897003174,1.574607253074646,681000,0.0,0.0
1993-07-15 00:00:00-04:00,1.5746070272450488,1.5746070272450488,1.5536122668817811,1.5606104135513306,678000,0.0,0.0
1993-07-16 00:00:00-04:00,1.5396158356780527,1.5396158356780527,1.5256195406799795,1.532617688179016,214200,0.0,0.0
1993-07-19 00:00:00-04:00,1.5256196412155734,1.5326177891757753,1.5116230249404907,1.5116230249404907,3529800,0.0,0.0
1993-07-20 00:00:00-04:00,1.5186216831207275,1.5256201537869247,1.5116235328093168,1.5186216831207275,1555800,0.0,0.0
1993-07-21 00:00:00-04:00,1.5046248769802888,1.5116230249404907,1.5046248769802888,1.5116230249404907,644400,0.0,0.0
