Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-02-23 00:00:00-05:00,3.576075400075605,3.6319515782017855,3.4224159102286063,3.464323043823242,40594800,0.0,0.0
1993-02-24 00:00:00-05:00,3.5201990015366498,3.604013263477999,3.478291870565976,3.562106132507324,9426400,0.0,0.0
1993-02-25 00:00:00-05:00,3.5760748267630507,3.6459200382232666,3.562105784471008,3.6459200382232666,5229200,0.0,0.0
1993-02-26 00:00:00-05:00,3.645920592434001,3.701796770095825,3.5900444147721777,3.701796770095825,2761200,0.0,0.0
1993-03-01 00:00:00-05:00,3.659888604655862,3.673857645131648,3.5760743618011475,3.5760743618011475,3014400,0.0,0.0
1993-03-02 00:00:00-05:00,3.60401178403499,3.6878260115706873,3.5900427461123736,3.6738569736480713,3022800,0.0,0.0
1993-03-03 00:00:00-05:00,3.65988826751709,3.715764424273076,3.6319501891390966,3.65988826751709,2808800,0.0,0.0
1993-03-04 00:00:00-05:00,3.6459200382232666,3.687827165099396,3.6459200382232666,3.6459200382232666,1783600,0.0,0.0
1993-03-05 00:00:00-05:00,3.631951450405264,3.729734758685406,3.576075274245184,3.7157657146453857,3868800,0.0,0.0
1993-03-08 00:00:00-05:00,3.687827725680369,3.715765814511281,3.659889636849457,3.701796770095825,2516000,0.0,0.0
1993-03-09 00:00:00-05:00,3.687826491974212,3.8554549688821314,3.687826491974212,3.813547849655152,2449200,0.0,0.0
1993-03-10 00:00:00-05:00,3.7856105910220617,3.9811771898202495,3.771641548250763,3.96720814704895,3192800,0.0,0.0
1993-03-11 00:00:00-05:00,4.009115275362848,4.009115275362848,3.925301018735053,3.96720814704895,1276400,0.0,0.0
1993-03-12 00:00:00-05:00,3.939271676086637,4.051024064060727,3.799581191119026,4.037055015563965,2958800,0.0,0.0
1993-03-15 00:00:00-05:00,4.0230843181341465,4.0230843181341465,3.939270061506352,3.96720814704895,1858400,0.0,0.0
1993-03-16 00:00:00-05:00,3.939271868561669,3.98117901609956,3.869426622665186,3.8833956718444815,2182000,0.0,0.0
