Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00+01:00,57.22790487819307,58.10085274502608,54.99565376709838,55.36977767944336,615855,0.0,0.0
2000-01-04 00:00:00+01:00,56.6168232751216,56.6168232751216,50.13207626342773,50.13207626342773,1691700,0.0,0.0
2000-01-05 00:00:00+01:00,49.25915269523978,49.75798146084985,47.38855195997751,48.43608856201172,1563735,0.0,0.0
2000-01-06 00:00:00+01:00,48.38617955327601,48.38617955327601,46.42828551652065,47.88735580444336,1641215,0.0,0.0
2000-01-07 00:00:00+01:00,47.63794155143644,47.88735580444337,46.15392936249492,47.88735580444336,1360530,0.0,0.0
2000-01-10 00:00:00+01:00,48.38619258982929,51.55374351492461,48.37372401455112,49.90761566162109,2381515,0.0,0.0
2000-01-11 00:00:00+01:00,50.88032531738281,51.75327304303923,50.132087128067255,50.88032531738281,1157955,0.0,0.0
2000-01-12 00:00:00+01:00,50.70574508786053,53.8732964756862,50.506214553983966,53.12505340576172,1444595,0.0,0.0
2000-01-13 00:00:00+01:00,53.37446159190819,56.70413264019293,53.00034247878855,56.36742401123047,1356875,0.0,0.0
2000-01-14 00:00:00+01:00,56.86625630440725,58.96132935577647,54.77118325303804,58.612152099609375,1059010,0.0,0.0
2000-01-17 00:00:00+01:00,58.48743796362467,59.110971397108166,57.14060346385269,57.98860931396485,834585,0.0,0.0
2000-01-18 00:00:00+01:00,58.35025417504961,58.35025417504961,53.785990075916665,55.61917495727539,927620,0.0,0.0
2000-01-19 00:00:00+01:00,54.18503651395143,54.958216356825936,53.74856041575616,54.87092208862305,747945,0.0,0.0
2000-01-20 00:00:00+01:00,56.36742980840777,56.36742980840777,53.0003479296742,55.24506759643555,1666055,0.0,0.0
2000-01-21 00:00:00+01:00,54.49681441053431,54.74622869587958,51.591146787048174,53.99798583984375,1833120,0.0,0.0
2000-01-24 00:00:00+01:00,53.3869169653093,54.2224492116294,52.6885580338144,53.49915313720703,824065,0.0,0.0
2000-01-25 00:00:00+01:00,52.40175389110178,53.00034545716785,51.81563090139458,52.37681198120117,592380,0.0,0.0
2000-01-26 00:00:00+01:00,52.18975003553801,53.174934069289264,52.15233954927854,52.37681198120117,534475,0.0,0.0
2000-01-27 00:00:00+01:00,52.2645696396062,53.22481165091232,52.12739152982213,52.50151062011719,1080090,0.0,0.0
