year,strat_sharpe,bh_sharpe,edge,strat_maxDD,bh_maxDD,strat_totret,bh_totret,avg_expo
2021,1.0621400000143637,1.1338954822422,-0.07175548222783634,0.19688133655350193,0.19688133655350193,0.3016681521786433,0.3321535020245585,0.9801715101879346
2022,-1.0652190508680666,-0.9382047236090455,-0.12701432725902106,0.2704008098795974,0.31147628193066224,-0.23277292290510732,-0.26825834997489006,0.8239088967307205
2023,1.70492260243564,1.74097993522748,-0.03605733279183987,0.1617788829690414,0.1617788829690268,0.45811093454768015,0.48149294954695754,0.9851031125130324
2024,0.951046556412373,1.000991509924025,-0.04994495351165196,0.16371977010350286,0.16573388629720193,0.26761860915693125,0.3005402001159523,0.9595794265182592
2025,-1.844977272379478,-1.0512138257911392,-0.7937634465883388,0.2515348834442079,0.32232232232231844,-0.16822469381769467,-0.15132997304389317,0.7984362889583597
