ticker,intraday_ann_ret%,overnight_ann_ret%,full_ann_ret%,intraday_sharpe,overnight_sharpe,full_sharpe
AAPL,24.091809981988792,-7.997427835874754,15.750196012151774,0.8415413686954396,-0.6730196292547194,0.4103212473296522
MSFT,11.513974802787574,5.996122297437709,17.34266522493823,0.3487621446333687,0.12202708682059354,0.5055251313659499
NVDA,23.584809897350777,41.329822398775896,64.79226507366195,0.45168051238625634,1.0914897484807609,1.1043829040069446
AMZN,-0.8542058753711269,11.09580603316475,9.860069893636096,-0.17785233054297034,0.2858776637175506,0.16340219424989583
META,20.751581307123857,6.611658710301328,27.076424664453242,0.5434281235228942,0.0769489320648748,0.5101991423879086
TSLA,0.6045073644485058,22.163499893576393,22.842934476130416,-0.06767509451242976,0.49293565907538806,0.3013830945389694
AMD,0.7708287064067467,13.997303644082873,14.683568300854416,-0.07450311336872001,0.34449105325157614,0.2053553780562537
NFLX,7.429576784090047,20.651716675769517,28.87886170138037,0.10762084501573925,0.5461413389786356,0.5475669496164413
