ticker,strat_sharpe,bh_sharpe,edge,strat_maxDD,bh_maxDD,dd_ok,strat_totret,bh_totret,avg_expo,beats_bh
AAPL,0.3880090929868326,0.3968873029761583,-0.008878209989325703,0.2831389423341912,0.3488629077734229,True,0.55068998786945,0.5960287735653578,0.9288289403236806,False
MSFT,0.5417292687527714,0.5012600494215484,0.04046921933122294,0.338491263577955,0.3885660206584381,True,0.7831679309995068,0.7739657087631726,0.9255349976813114,True
NVDA,1.287854097097959,1.1428522529954381,0.14500184410252093,0.5911342669333365,0.6863929212213783,True,8.086215586253612,7.372074407158273,0.902859734734781,True
AMZN,0.22526879498611546,0.16239972143200532,0.06286907355411014,0.4802648640374983,0.5676220715660631,True,0.2845820717914338,0.1288937942649111,0.9045656712098735,True
META,0.6449862243439187,0.514600186123952,0.13038603821996675,0.6854617890303972,0.7707482203308219,True,1.4668247435752169,1.0110011924405464,0.9233452553291156,True
TSLA,0.3061555469431719,0.2977925314386087,0.008363015504563198,0.7002627011876918,0.7539426184920993,True,0.2844034104834392,0.17196424259928866,0.9241343231415645,True
AMD,0.2251506056263908,0.1985431473110892,0.02660745831530159,0.6413955351455484,0.6672548161133242,True,0.17691497470433304,0.056350560808980266,0.9317680395176174,True
NFLX,0.6067707061589369,0.545370979726912,0.06139972643202496,0.6639687455726395,0.7667243071771999,True,1.2450920186920507,1.104102254039597,0.9153728754676891,True
