ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
PG,1962-01-02 00:00:00-05:00,0.2466942203452412,0.2500828358526751,0.2466942203452412,0.2480497658252716,192000,0.0,0.0
PG,1962-01-03 00:00:00-05:00,0.2480496773976691,0.2480496773976691,0.2433055181014573,0.2453387528657913,428800,0.0,0.0
PG,1962-01-04 00:00:00-05:00,0.2453388157563535,0.2460165056976176,0.2412723451852798,0.2412723451852798,326400,0.0,0.0
PG,1962-01-05 00:00:00-05:00,0.241272219268424,0.2419499088560105,0.236528061232001,0.239577829837799,544000,0.0,0.0
PG,1962-01-08 00:00:00-05:00,0.2382225039900083,0.2382225039900083,0.2304285756030747,0.2331395000219345,1523200,0.0,0.0
PG,1962-01-09 00:00:00-05:00,0.2331395969350137,0.2365282125017676,0.2317842168930179,0.2328007519245147,499200,0.0,0.0
PG,1962-01-10 00:00:00-05:00,0.2328007518137742,0.2351728323479028,0.2314452063106589,0.2334784418344497,300800,0.0,0.0
PG,1962-01-11 00:00:00-05:00,0.23347834489158,0.2351727347015031,0.2331395000219344,0.2331395000219345,371200,0.0,0.0
PG,1962-01-12 00:00:00-05:00,0.2331395136363031,0.2365281279923347,0.2331395136363031,0.2344950586557388,390400,0.0,0.0
PG,1962-01-15 00:00:00-05:00,0.2344950449622121,0.2351727347015031,0.2317841205433523,0.2331395000219345,281600,0.0,0.0
PG,1962-01-16 00:00:00-05:00,0.2341605573892593,0.2355220390719074,0.2327992418929625,0.2341605573892593,236800,0.005859,0.0
PG,1962-01-17 00:00:00-05:00,0.2341604103525001,0.2345007390128711,0.2259920239448547,0.2259920239448547,377600,0.0,0.0
PG,1962-01-18 00:00:00-05:00,0.2259920505075779,0.2270130366086959,0.2253113931068325,0.2270130366086959,544000,0.0,0.0
PG,1962-01-19 00:00:00-05:00,0.2270130366086959,0.2283745175964531,0.2263323792079506,0.2270130366086959,697600,0.0,0.0
PG,1962-01-22 00:00:00-05:00,0.2270131671699593,0.2287149778368454,0.2259921804816448,0.2273536622524261,646400,0.0,0.0
PG,1962-01-23 00:00:00-05:00,0.2273535314953351,0.2283745175964531,0.2266727079083232,0.2270130366086959,332800,0.0,0.0
PG,1962-01-24 00:00:00-05:00,0.2270130581831165,0.2273535531021149,0.2239499334023887,0.2249710857868194,422400,0.0,0.0
PG,1962-01-25 00:00:00-05:00,0.2249710379637416,0.2273535047725857,0.2239498857963816,0.2259920239448547,294400,0.0,0.0
PG,1962-01-26 00:00:00-05:00,0.2259920024610599,0.2270129883451136,0.2239498645067215,0.2239498645067215,230400,0.0,0.0
PG,1962-01-29 00:00:00-05:00,0.2239500010471868,0.2253114825755734,0.2232693433761596,0.2232693433761596,313600,0.0,0.0
PG,1962-01-30 00:00:00-05:00,0.2232693433761596,0.2246308249045463,0.2212272041767458,0.2232693433761596,294400,0.0,0.0
PG,1962-01-31 00:00:00-05:00,0.22463083022598,0.2273536271609231,0.22463083022598,0.2253114879131317,422400,0.0,0.0
PG,1962-02-01 00:00:00-05:00,0.2253113666241127,0.2273535047725857,0.2253113666241127,0.2259920239448547,435200,0.0,0.0
PG,1962-02-02 00:00:00-05:00,0.2259921407226957,0.2273536222539507,0.2253114830502347,0.2266727983951568,595200,0.0,0.0
PG,1962-02-05 00:00:00-05:00,0.2259921456002834,0.2259921456002834,0.2239500063524919,0.2253114879131317,396800,0.0,0.0
PG,1962-02-06 00:00:00-05:00,0.2253114145195356,0.2253114145195356,0.2232692759369563,0.2249710857868194,249600,0.0,0.0
PG,1962-02-07 00:00:00-05:00,0.2249710857868194,0.2253114145195356,0.2239499334023887,0.2249710857868194,268800,0.0,0.0
PG,1962-02-08 00:00:00-05:00,0.2249711537400599,0.2253114825755734,0.2225886857051325,0.2232693433761596,403200,0.0,0.0
PG,1962-02-09 00:00:00-05:00,0.2232694218860045,0.2242904087515622,0.2222484350204467,0.2222484350204467,396800,0.0,0.0
PG,1962-02-12 00:00:00-05:00,0.2222482392356025,0.2229288965463638,0.2222482392356025,0.2229288965463638,134400,0.0,0.0
