ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
BAC,1973-02-21 00:00:00-05:00,1.5154752731323242,1.5154752731323242,1.5154752731323242,1.5154752731323242,99200,0.0,0.0
BAC,1973-02-22 00:00:00-05:00,1.5205951929092407,1.5205951929092407,1.5205951929092407,1.5205951929092407,47200,0.0,0.0
BAC,1973-02-23 00:00:00-05:00,1.5154752731323242,1.5154752731323242,1.5154752731323242,1.5154752731323242,133600,0.0,0.0
BAC,1973-02-26 00:00:00-05:00,1.5154752731323242,1.5154752731323242,1.5154752731323242,1.5154752731323242,24000,0.0,0.0
BAC,1973-02-27 00:00:00-05:00,1.5154752731323242,1.5154752731323242,1.5154752731323242,1.5154752731323242,41600,0.0,0.0
BAC,1973-02-28 00:00:00-05:00,1.5154752731323242,1.5154752731323242,1.5154752731323242,1.5154752731323242,66400,0.0,0.0
BAC,1973-03-01 00:00:00-05:00,1.5257149934768677,1.5257149934768677,1.5257149934768677,1.5257149934768677,93600,0.0,0.0
BAC,1973-03-02 00:00:00-05:00,1.530834197998047,1.530834197998047,1.530834197998047,1.5308341979980469,26400,0.0,0.0
BAC,1973-03-05 00:00:00-05:00,1.5513144731521606,1.5513144731521606,1.5513144731521606,1.5513144731521606,68000,0.0,0.0
BAC,1973-03-06 00:00:00-05:00,1.5973929166793823,1.5973929166793823,1.5973929166793823,1.5973929166793823,76800,0.0,0.0
BAC,1973-03-07 00:00:00-05:00,1.5973929166793823,1.5973929166793823,1.5973929166793823,1.5973929166793823,51200,0.0,0.0
BAC,1973-03-08 00:00:00-05:00,1.6076334714889524,1.6076334714889524,1.6076334714889524,1.6076334714889526,84800,0.0,0.0
BAC,1973-03-09 00:00:00-05:00,1.6076334714889524,1.6076334714889524,1.6076334714889524,1.6076334714889526,78400,0.0,0.0
BAC,1973-03-12 00:00:00-05:00,1.6025129556655884,1.6025129556655884,1.6025129556655884,1.6025129556655884,73600,0.0,0.0
BAC,1973-03-13 00:00:00-05:00,1.6076334714889524,1.6076334714889524,1.6076334714889524,1.6076334714889526,47200,0.0,0.0
BAC,1973-03-14 00:00:00-05:00,1.6127526760101318,1.6127526760101318,1.6127526760101318,1.6127526760101318,50400,0.0,0.0
BAC,1973-03-15 00:00:00-05:00,1.6076334714889524,1.6076334714889524,1.6076334714889524,1.6076334714889526,70400,0.0,0.0
