ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
JPM,1980-03-17 00:00:00-05:00,1.039058762171706,1.0620637623237277,1.039058762171706,1.0428928136825562,62775,0.0,0.0
JPM,1980-03-18 00:00:00-05:00,1.0428934803210954,1.0582301898015447,1.0428934803210954,1.050561785697937,64125,0.0,0.0
JPM,1980-03-19 00:00:00-05:00,1.0582298768984977,1.0697324302893898,1.0582298768984977,1.0658981800079346,40500,0.0,0.0
JPM,1980-03-20 00:00:00-05:00,1.065898106620473,1.065898106620473,1.054395751474996,1.0582298040390017,18900,0.0,0.0
JPM,1980-03-21 00:00:00-05:00,1.0582299028441666,1.0812348127365112,1.0582299028441666,1.0812348127365112,97200,0.0,0.0
JPM,1980-03-24 00:00:00-05:00,1.0735665747610943,1.0735665747610943,1.0543959140777588,1.0543959140777588,90450,0.0,0.0
JPM,1980-03-25 00:00:00-05:00,1.05439613583989,1.0582301898015447,1.0467277317362822,1.050561785697937,72225,0.0,0.0
JPM,1980-03-26 00:00:00-05:00,1.0505614027308,1.065898106620473,1.0428931001493285,1.0582298040390017,31725,0.0,0.0
JPM,1980-03-27 00:00:00-05:00,1.05439613583989,1.05439613583989,1.0198885641905708,1.050561785697937,62100,0.0,0.0
JPM,1980-03-28 00:00:00-05:00,1.0505623622560174,1.0505623622560174,1.019889123914902,1.0390599966049194,84375,0.0,0.0
JPM,1980-03-31 00:00:00-05:00,1.050562174855682,1.0735671982346795,1.050562174855682,1.0697331428527832,55350,0.0,0.0
JPM,1980-04-01 00:00:00-05:00,1.0697323566379389,1.0889031130916176,1.0505614027308,1.0582298040390017,126225,0.0,0.0
JPM,1980-04-02 00:00:00-05:00,1.0658982514538955,1.0965715646743774,1.0658982514538955,1.0965715646743774,58725,0.0,0.0
JPM,1980-04-03 00:00:00-05:00,1.1195766140156964,1.1502501284834146,1.1195766140156964,1.1387475728988647,311175,0.0,0.0
JPM,1980-04-07 00:00:00-05:00,1.1387471701707406,1.1655864241338292,1.1349129205140702,1.1464154720306396,115425,0.0,0.0
JPM,1980-04-08 00:00:00-05:00,1.1387478655089098,1.1387478655089098,1.127245306968689,1.127245306968689,218025,0.0,0.0
JPM,1980-04-09 00:00:00-05:00,1.1195768612963826,1.1195768612963826,1.0889036362341435,1.1119085550308228,181575,0.0,0.0
